composition,score,var,std
Np1 As1 S1,0.9965409690141678,5.2860297532013626e-05,0.007270508753313871
Ba1 Zn2 As2,0.9964893239736556,7.09129364893822e-05,0.008420981919549656
Tb1 Sn1 Au1,0.9964209008216858,3.2353342053772635e-05,0.005687999828918128
Sr1 P2 Os2,0.9963944780826568,3.8950831822630536e-05,0.0062410601521400615
Er3 Co4 Ge13,0.9963694322109222,2.6267910337010426e-05,0.005125222954858688
Ho3 Co4 Ge13,0.9963694322109222,2.6267910337010426e-05,0.005125222954858688
Eu3 Ga2 P4,0.9963488668203354,3.4592082586568684e-05,0.005881503429104558
Sr2 Mn3 As2 O2,0.9963039147853852,5.258299117166005e-05,0.00725141304654893
Nd1 In1 Au1,0.9962663555145264,6.804029046063797e-05,0.00824865385748717
Pr1 Co4 B4,0.9962518358230592,3.037993901458843e-05,0.0055117999795519105
Sm11 Co40 B40,0.9962303751707076,3.0682917195271036e-05,0.0055392162979315965
Ho1 Sn1 Pd1,0.9962026792764664,2.97723022518039e-05,0.005456400118375109
Er1 Sn1 Pd1,0.9962026792764664,2.97723022518039e-05,0.005456400118375109
Y1 Ni1 Ge3,0.9961983019113541,5.6526249153783346e-05,0.007518394054170301
Lu1 Co1 C2,0.9961950159072877,4.927169132492684e-05,0.007019379696591918
Eu1 Zn2 As2,0.9961766916513444,7.426224231007363e-05,0.008617554311408405
Ba3 Al2 P4,0.9961647140979768,5.447475402470879e-05,0.007380701458852592
La1 Co12 B6,0.9961267733573912,3.9277780064062956e-05,0.0062671987413886075
Ce1 Co12 B6,0.9961267733573912,3.9277780064062956e-05,0.0062671987413886075
Lu1 Ge1 Pt1,0.9960954797267914,8.229361116654689e-05,0.009071582616420736
Tb1 Co3 B2,0.9960536193847656,3.610977536106087e-05,0.006009140983623272
Sm1 Co4 B4,0.9960444021224976,3.047534306039389e-05,0.005520447722820486
Gd1 Co4 B4,0.9960444021224976,3.047534306039389e-05,0.005520447722820486
La1 Co4 B4,0.9960122209787368,3.3575058904848355e-05,0.0057943989252422345
Ce1 Co4 B4,0.9960122209787368,3.3575058904848355e-05,0.0057943989252422345
Y1 Co1 C2,0.9959953486919404,4.125866930191815e-05,0.006423291158114985
Nd1 Co4 B4,0.9959877133369446,3.0174721683735527e-05,0.00549315225382799
U1 P1 Se1,0.9959319555759428,9.236572592395616e-05,0.009610708918906877
Yb3 Ge13 Ru4,0.9959126716852188,5.7364787584041856e-05,0.007573954553866947
Er1 Ni1 Ge3,0.9958791565895079,3.4774690275446546e-05,0.0058970068912497075
Ho1 Ni1 Ge3,0.9958791565895079,3.4774690275446546e-05,0.0058970068912497075
Yb1 P2 Ru2,0.9958711016178132,5.459314616758929e-05,0.007388717491391135
Pr1 Co12 B6,0.9958701866865158,4.4046362355193124e-05,0.006636743354627564
Eu3 In1 P3,0.9958527112007141,8.386355533282026e-05,0.009157704697838878
Tm1 Sn1 Au1,0.9958501881361008,6.293720484935483e-05,0.007933297224316937
Sr1 Cu1 P1,0.99584658741951,5.3296283339996274e-05,0.0073004303530679795
Li1 Yb1 Cu2 P2,0.995843335390091,5.617259177566482e-05,0.007494837675071076
Ba2 Mn3 Sb2 O2,0.9958331018686296,6.299930065909907e-05,0.007937209878735668
Ba2 Mn3 As2 O2,0.995824533700943,4.817943492280819e-05,0.006941140750828224
Ca1 Zn2 Sb2,0.9958242231607436,0.00013900411854401523,0.011790000786429795
Gd1 Co12 B6,0.9958017468452454,4.371475317803675e-05,0.0066117133315077075
Sm1 Co12 B6,0.9958017468452454,4.371475317803675e-05,0.0066117133315077075
Yb2 Ni15 B9,0.9957891476154328,5.193545243690647e-05,0.007206625592946152
Tb1 Ni1 Ge3,0.9957864040136336,3.536475321340715e-05,0.005946827155164941
Dy1 Co12 B6,0.9957761204242708,4.563671753351313e-05,0.006755495358114987
Y1 Si1 Pt1,0.9957654404640198,5.5311589525806053e-05,0.0074371761795594205
Ca2 Cu6 P5,0.995763743519783,0.00013715017686977374,0.011711113391551366
Tm1 Ni1 Ge3,0.9957563364505768,4.194276768792959e-05,0.006476323624397532
Tb1 Co12 B6,0.9957377851009368,4.7166646634941965e-05,0.006867797800965165
Sr1 Cd2 As2,0.9957195955514908,7.775913228136189e-05,0.008818113873236265
Dy1 P1,0.995697985291481,6.035806595022938e-05,0.007769045369299203
Eu3 In2 P4,0.9956899034976959,6.763513288825463e-05,0.008224058176366131
Lu1 Sn1 Pt1,0.9956790071725844,8.088860843989618e-05,0.008993809450944365
Er1 Co1 C2,0.9956685602664948,5.685285585894203e-05,0.0075400832793107815
Ho1 Co1 C2,0.9956685602664948,5.685285585894203e-05,0.0075400832793107815
Nd1 Co12 B6,0.9956496304273604,4.51092309295899e-05,0.006716340590648295
Dy3 Pb1 C1,0.9956313306093216,6.755323424243154e-05,0.008219077456894512
Tb2 In1 Pd2,0.9956300365924836,4.935693697748752e-05,0.007025449236702768
Tm1 Co1 C2,0.9956262654066086,5.569092126166407e-05,0.007462635007935472
Nd1 Co1 Ge3,0.9955992847681046,3.5400974401040865e-05,0.005949871797025619
Tm2 Cr2 C3,0.9955916440486908,4.6584428471364224e-05,0.006825278636902982
Dy2 Cr2 C3,0.9955887341499328,5.2908521939380485e-05,0.007273824436936905
Th1 P1 Se1,0.9955133390426636,7.183121638788344e-05,0.008475329868971673
Yb2 Ni10 B5,0.9955053591728208,7.623937049091866e-05,0.0087315159331538
Tm1 Co12 B6,0.9954853636026384,4.6889353505893684e-05,0.0068475801204435464
Ca1 Cd2 As2,0.9954495006799696,9.177018636324123e-05,0.009579675691965842
La21 Fe8 Bi7 C12,0.9954289960861206,9.411765275246492e-05,0.009701425294896874
Ce21 Fe8 Bi7 C12,0.9954289960861206,9.411765275246492e-05,0.009701425294896874
Dy1 Co3 B2,0.995428484082222,3.5527622807172765e-05,0.005960505247642415
Ho1 Co12 B6,0.9954231876134872,5.088123787026105e-05,0.007133108569919644
Er1 Co12 B6,0.9954231876134872,5.088123787026105e-05,0.007133108569919644
Lu2 Cr2 C3,0.9954035103321076,5.416077020708352e-05,0.007359400125491446
Tm1 Sn1 Pd1,0.9953825640678404,3.400796997674741e-05,0.005831635274667598
Eu3 Ga1 P3,0.9953632384538652,9.19086624174792e-05,0.009586900563658685
Th2 Se1 N2,0.9953562200069428,0.00017954041311003983,0.013399269125965035
Tb2 Ni15 B9,0.9953073006868364,4.998443512052523e-05,0.007069967123015866
Ho1 Cu2 Ge2,0.9952972990274428,5.998795341325937e-05,0.007745189049549362
Er1 Cu2 Ge2,0.9952972990274428,5.998795341325937e-05,0.007745189049549362
Dy1 Ni1 Ge3,0.9952941125631332,5.9999967668722765e-05,0.007745964605439581
Er1 In1 Pd1,0.9952924227714541,0.0001321537936966819,0.011495816356252473
Ho1 In1 Pd1,0.9952924227714541,0.0001321537936966819,0.011495816356252473
Dy3 Sn1 C1,0.9952916091680528,3.510983567861776e-05,0.00592535532087467
Y1 Ni1 C2,0.9952692180871964,6.200189464283141e-05,0.007874128183032798
Dy2 Ni15 B9,0.9952486711740494,5.131601677769404e-05,0.00716351985951697
Eu1 Cu4 P3,0.9952476513385772,0.00022309869419838286,0.014936488683702837
Pr1 B2 Rh2 C1,0.9952187156677246,4.4793613475670094e-05,0.006692803110481444
Tb3 Ni19 B10,0.9951896286010742,5.930992366384082e-05,0.007701293635736844
Ho1 Co3 B2,0.9951388704776764,4.193900160249909e-05,0.006476032859899577
Er1 Co3 B2,0.9951388704776764,4.193900160249909e-05,0.006476032859899577
Dy3 Ni19 B10,0.9951280373334884,5.5319969385469164e-05,0.007437739534661669
Pr1 Co1 Ge3,0.9951243972778321,4.4763076168686746e-05,0.006690521367478527
Tm2 Ni10 B5,0.9951080632209778,6.821025338103119e-05,0.008258949895781617
Ba3 Al3 P5,0.9951014798879624,9.246619708161026e-05,0.009615934540210341
Tm2 Ni15 B9,0.9950671219825744,5.2308555357990147e-05,0.00723246537205607
Nd1 Sn1 Au1,0.9950620007514952,7.097479869729849e-05,0.008424654218263114
Yb1 Sn1 Au1,0.9950564336776734,8.124759991667099e-05,0.009013745055007434
Gd3 Ni19 B10,0.995053125023842,6.171316174759733e-05,0.007855772511191841
La1 B4 Ru4,0.9950497567653656,5.267850240525005e-05,0.007257995756767155
Ce1 B4 Ru4,0.9950497567653656,5.267850240525005e-05,0.007257995756767155
U1 Cr6 P4,0.9950426560640336,0.00011668670425182296,0.01080216201747701
Tb2 Ni10 B5,0.9949938368797302,7.788442605079236e-05,0.008825215354357782
Yb3 Ge13 Rh4,0.9949695414304732,4.813134068421434e-05,0.006937675452499514
Eu1 Fe2 P2,0.9949465823173524,6.483104427730385e-05,0.008051772741285228
Y2 Cr2 C3,0.994940077662468,5.517898729558333e-05,0.007428256006330378
Er2 Cr2 C3,0.9949294739961624,7.54312302147537e-05,0.008685115440496672
Ho2 Cr2 C3,0.9949294739961624,7.54312302147537e-05,0.008685115440496672
U2 Sb1 N2,0.9949049913883208,0.00010674433013724802,0.010331714772352556
Ba2 Ni9 B6,0.9948875337839128,6.281714904228691e-05,0.00792572703556506
Ho2 Ni15 B9,0.9948343485593796,5.669742803934056e-05,0.007529769454594247
Er2 Ni15 B9,0.9948343485593796,5.669742803934056e-05,0.007529769454594247
Lu1 Ni1 C2,0.9948329985141754,0.00011775679992776835,0.010851580526714456
Dy2 Ni10 B5,0.9948299944400788,7.11317114827282e-05,0.008433961790447487
U2 Se1 N2,0.9948266053199768,0.00013217778616611894,0.011496859839370007
Ho1 Ni1 C2,0.9948235177993774,7.626955761217301e-05,0.008733244392101542
Er1 Ni1 C2,0.9948235177993774,7.626955761217301e-05,0.008733244392101542
Y1 Co12 B6,0.9948027759790421,5.893304005435428e-05,0.007676785789271071
Tb2 Co3 Ge5,0.9947907376289368,8.298244021813743e-05,0.00910946980993611
Pr1 B4 Ru4,0.9947804647684098,5.2586500343199924e-05,0.007251655007182838
Er3 Ni19 B10,0.9947694504261017,5.686315226674448e-05,0.0075407660265217405
Ho3 Ni19 B10,0.9947694504261017,5.686315226674448e-05,0.0075407660265217405
Y1 Sn1 Au1,0.9947588282823564,0.00027344775159163616,0.016536255670242767
Eu3 Al2 P4,0.9947195434570312,0.00015966437689638176,0.01263583700814401
La1 Co1 Ge3,0.9947111201286316,6.430089832632884e-05,0.008018784092761747
Ce1 Co1 Ge3,0.9947111201286316,6.430089832632884e-05,0.008018784092761747
La5 Al4 Br4,0.9947050744295121,0.0001381524144960546,0.011753825526017248
Lu2 Ni15 B9,0.9947013562917708,5.918850436135133e-05,0.007693406551154783
Nd1 B4 Ru4,0.9946792846918108,4.856552210890852e-05,0.0069688967641161476
Sc1 Ni1 C2,0.9946727460622788,9.999010455505386e-05,0.009999505215512107
Er1 Sn1 Pt1,0.9946553456783296,9.701759923886607e-05,0.009849751227257777
Ho1 Sn1 Pt1,0.9946553456783296,9.701759923886607e-05,0.009849751227257777
Ag5 Ge1 O4,0.9946523022651672,7.924447920895827e-05,0.008901936823464782
Sm1 B4 Ru4,0.9946513789892196,5.392565880764669e-05,0.0073434092087835265
Y3 Ge13 Pt4,0.9946399605274201,4.655610701429823e-05,0.006823203574150358
Y3 Co4 Ge13,0.9946376067399979,5.307822026775394e-05,0.007285480098645108
Sc3 Co1 C4,0.9946241426467896,5.280179112032223e-05,0.007266484096199634
Ho2 Ni10 B5,0.9945800167322159,6.958972423482054e-05,0.008342045566575416
Er2 Ni10 B5,0.9945800167322159,6.958972423482054e-05,0.008342045566575416
Ba3 Sn2 P4,0.9945465093851088,0.00010792415568217648,0.010388655143096072
Lu1 Ni1 Ge3,0.9945342588424684,7.717688284420514e-05,0.008785037441252322
Ba1 Cd2 As2,0.994533599615097,0.00010619114107157532,0.010304908591131477
Co1 Ag1 C4 O4,0.9945205700397493,5.659168117355641e-05,0.007522744258151835
Th1 Co1 C2,0.9945001477003096,9.677010719061432e-05,0.0098371798392941
Y1 Ni2 Ge2,0.9944942229986192,4.3007039620725066e-05,0.006557975268383152
Dy1 Cu1 Sn1,0.9944942009449004,6.837512859938369e-05,0.00826892548033804
Tb2 Cr2 C3,0.9944770348072052,9.520469118107936e-05,0.009757289130751395
Ce1 B2 Ir3,0.9944577080011368,9.134169698099406e-05,0.009557285021437524
La1 B2 Ir3,0.9944577080011368,9.134169698099406e-05,0.009557285021437524
Dy1 Co1 C2,0.9944563055038452,9.28698559601398e-05,0.009636900744541257
Ag9 Ge2 I1 O8,0.9944510060548782,6.0854944297691965e-05,0.00780095790898092
Gd1 In1 Pd1,0.9944489467144012,0.00020190876771988383,0.014209460500662359
Sm1 In1 Pd1,0.9944489467144012,0.00020190876771988383,0.014209460500662359
Tm1 Co3 B2,0.9944248998165128,5.0266926195890114e-05,0.007089917220665564
Pr1 In1 Pd1,0.9944201081991196,0.0002139833282245273,0.014628168997674568
Dy2 In1 Pd2,0.9944041591882704,9.165314294184079e-05,0.00957356479801755
Nd1 In1 Rh1,0.9944029891490936,5.908408390166795e-05,0.00768661719494785
Ba1 P2 Os2,0.9944013172388076,9.417091609319764e-05,0.0097041700362884
Ce1 B2 Rh2 C1,0.99439648270607,6.293679735088498e-05,0.007933271541481797
La1 B2 Rh2 C1,0.99439648270607,6.293679735088498e-05,0.007933271541481797
Ce1 Co3 B2,0.9943859374523164,5.117076737492846e-05,0.007153374544571846
U2 Te1 N2,0.994357920885086,0.00010639847047050804,0.01031496342555358
Ca1 P2 Rh2,0.9943446922302246,0.00010072126964089136,0.010035998686772102
Tb3 Tl1 C1,0.9943345576524736,8.526694390030634e-05,0.009234010174366623
Sr1 Mn2 Ge2,0.9943243664503096,0.00012212887114764146,0.011051193200177141
Sc3 Ni1 C4,0.9943115180730819,6.455416341913852e-05,0.008034560561669724
La21 Fe8 Sn7 C12,0.9943098866939544,8.913332919026263e-05,0.009441044920466305
Tm1 Ge1 Pt1,0.9943060624599456,9.258027200851742e-05,0.00962186426886793
Nd1 B2 Rh2 C1,0.9942918807268144,5.789515602390181e-05,0.007608886648117569
La1 Ge3 Ir1,0.9942851692438126,5.6269245457327525e-05,0.007501282920762789
Ce1 Ge3 Ir1,0.9942851692438126,5.6269245457327525e-05,0.007501282920762789
Gd1 Cu2 Ge2,0.9942826503515244,7.8974372161674e-05,0.00888675262183403
Sm1 Cu2 Ge2,0.9942826503515244,7.8974372161674e-05,0.00888675262183403
Sm1 B2 Rh2 C1,0.9942783570289612,6.464207807717898e-05,0.008040029731112876
Gd1 B2 Rh2 C1,0.9942783570289612,6.464207807717898e-05,0.008040029731112876
Gd1 Co3 B2,0.9942780315876008,5.146727070378888e-05,0.007174069326664531
Sm1 Co3 B2,0.9942780315876008,5.146727070378888e-05,0.007174069326664531
Dy1 In1 Au1,0.9942773288488388,8.825896921901923e-05,0.009394624485258535
Bi2 Pd3 Se2,0.9942632955312728,0.00010325678518400508,0.010161534588043534
Nd1 In1 Pd1,0.9942584085464478,0.00022680856459684316,0.015060164826350444
Ho3 Cu4 Si4,0.9942544466257096,8.546761514991602e-05,0.00924486966646453
Er3 Cu4 Si4,0.9942544466257096,8.546761514991602e-05,0.00924486966646453
Tb1 Cu2 Ge2,0.9942535585165024,7.921211260660491e-05,0.008900118684972966
Tb1 B2 Rh2 C1,0.9942444968223572,6.7206539453855e-05,0.008197959468907797
La21 Fe8 Sb7 C12,0.994235862493515,0.00014902338550423482,0.012207513485728157
Er3 Cu4 Ge4,0.9942126631736756,9.813883980811518e-05,0.009906504923943418
Ho3 Cu4 Ge4,0.9942126631736756,9.813883980811518e-05,0.009906504923943418
Ce1 In1 Pd1,0.99420771420002,0.00023070617855895049,0.01518901506217406
Nd1 P2 Ru2,0.9941992914676666,8.640724059536465e-05,0.009295549504755736
Ho1 In1 Au1,0.9941913211345672,0.00012410471406677618,0.011140229533846066
Er1 In1 Au1,0.9941913211345672,0.00012410471406677618,0.011140229533846066
Dy1 Sn1 Pd1,0.9941847229003906,5.9318879852818956e-05,0.007701875086809637
La10 Ga5 Br4,0.9941805636882782,0.00021684267765670164,0.014725579026194575
Ce10 Ga5 Br4,0.9941805636882782,0.00021684267765670164,0.014725579026194575
Yb2 In13 Pd6,0.9941660141944886,0.00018836490144209423,0.013724609336592943
Dy1 B2 Rh2 C1,0.9941233086586,6.206388854660937e-05,0.007878063756190944
Nd2 In1 Pd2,0.994117448925972,9.385245972758945e-05,0.009687747918251664
Sr3 Al2 P4,0.994099890589714,0.00015038223092752638,0.0122630432979553
Y3 Ni19 B10,0.9940869498252868,6.776737345031454e-05,0.00823209411087571
Yb1 In4 Pd1,0.9940855097770692,8.350210879576145e-05,0.009137948828690248
Er2 Co3 Ge5,0.9940848249197006,7.065776525188402e-05,0.008405817345855429
Tb1 B4 Ru4,0.9940829527378082,6.521954735363384e-05,0.008075862019229517
Hg9 P5 I6,0.9940820902585984,0.00013423565600329652,0.011586011220575293
Nd1 Sn1 Pt1,0.9940500462055206,8.414646695379852e-05,0.009173138337221266
Yb1 Co3 B2,0.994047235250473,5.422313573791226e-05,0.007363636040565302
Y2 Ni15 B9,0.9940325021743774,7.679760727150189e-05,0.008763424403251384
Pr1 P2 Ru2,0.9940242290496826,7.592717302586055e-05,0.00871361997254072
Sm1 Co1 C2,0.9940189915895462,0.00011058798843145149,0.010516082370895135
Gd1 Co1 C2,0.9940189915895462,0.00011058798843145149,0.010516082370895135
Ba2 P3 Pd1,0.9940039724111556,0.00023970991319788296,0.01548256804273383
Sc2 Cr1 C3,0.99399831533432,7.603022381938191e-05,0.008719531169700692
Fe2 Te2 Ru2 C11 O11,0.9939766383171078,6.141574736880677e-05,0.007836819978078273
Tm1 Ni2 Ge2,0.9939623099565504,0.0001231746864249071,0.011098409184424006
La10 Al5 Br4,0.9939605081081392,0.00017974406027143326,0.013406866161464923
Pr1 B2 Ir3,0.9939201933145524,8.551319099224878e-05,0.009247334264113566
Sc1 Si1 Pt1,0.9939032781124116,0.00012837023678045345,0.01133005899280553
Tb1 B2 Ru3,0.9938977926969528,4.83270506174716e-05,0.0069517660071000366
Pr1 Co1 C2,0.9938907706737521,0.0001190802547491656,0.010912389965042743
Gd1 P2 Ru2,0.9938752907514572,8.888396067797953e-05,0.009427829054346474
Sm1 P2 Ru2,0.9938752907514572,8.888396067797953e-05,0.009427829054346474
Sr1 P2 Ir2,0.9938645964860916,0.00025981040967767624,0.016118635478156215
Si1 Ag5 O4,0.9938643026351928,0.00010567374183414404,0.01027977343301612
Yb1 B4 Ru4,0.993837352991104,7.113135943895235e-05,0.008433940919816332
Yb1 B2 Ir3,0.9938191562891008,0.00012518840029772892,0.011188762232603252
Tb1 Co1 C2,0.993815775513649,0.00011591454843470581,0.010766361894098945
Ca1 Mn2 Bi2,0.9938102936744692,0.0001437733885677459,0.011990554139310907
He1,0.9937530285120012,0.0008668381665516942,0.02944211552439285
Tm1 Sb1 Pt1,0.9937479817867281,6.940442890427957e-05,0.00833093205495517
Tb1 Ni1 C2,0.993747450709343,0.00010639065336801372,0.010314584498079102
Th1 B4 Ru4,0.9937381047010422,6.968220264582604e-05,0.008347586636017984
Yb5 P12 Ru19,0.9937209701538086,0.00013808818876537434,0.011751093088107777
Sc3 Rh1 C4,0.9937014591693878,6.560046927923087e-05,0.008099411662536414
Tb1 In1 Pd1,0.9936885410547256,0.0002263894205382607,0.015046242738247338
Dy2 Co3 Ge5,0.9936820244789124,7.288430142458835e-05,0.008537230313432356
Fe4 Te2 C11 O11,0.9936817973852158,5.979701208832301e-05,0.007732852778135829
Tb1 P1,0.9936696541309356,9.497490878652416e-05,0.00974550710771503
Sr2 Mn3 Bi2 O2,0.99365731716156,0.00010323952807044056,0.010160685413417766
Dy1 Ni1 C2,0.9936566609144212,0.00010819044985249028,0.010401463832196424
Ca3 Al2 P4,0.99363844871521,0.00015404438596869422,0.012411461878791484
Tb1 Cu1 Sn1,0.993636811375618,0.00012020228799187966,0.01096368040358162
Li2 Pr2 Ge3,0.9936345762014388,0.00013847694181195143,0.011767622606624988
Y1 P1 Pt1,0.9935823446512222,0.00011515462800949874,0.010731012441028046
Bi2 Rh3 S2,0.993576710820198,0.00010417346881965964,0.01020654049223632
Ca1 P2 Ir2,0.9935711342096328,0.00020689873838886224,0.014383975055208562
Ag7 N1 O6,0.9935622560977936,0.00010282594196966826,0.0101403127155758
Er1 Cu1 Sn1,0.9935590976476668,0.0001134625055202387,0.010651878027852116
Ho1 Cu1 Sn1,0.9935590976476668,0.0001134625055202387,0.010651878027852116
Cs3 V1 S4,0.9935407936573027,0.00015416659124785063,0.012416383984391377
Yb1 Sb1 Pt1,0.9934936302900316,0.00012960463020546687,0.011384402935835805
Dy1 B4 Ru4,0.9934854882955552,7.273125222416319e-05,0.008528261969719456
La3 Tl1 C1,0.993448811173439,0.00020472728747139243,0.014308294359265622
Ce3 Tl1 C1,0.993448811173439,0.00020472728747139243,0.014308294359265622
Kr1,0.9934483295679092,0.0001980762183851181,0.014073955321270497
Tm1 Cu2 Ge2,0.9934341353178024,0.00011891567687337473,0.010904846485548285
Sm1 B2 Ir3,0.9934249359369278,0.00011424804719019155,0.010688687814235737
Gd1 B2 Ir3,0.9934249359369278,0.00011424804719019155,0.010688687814235737
Ba1 Mn2 Ge2,0.9934212303161619,0.00017664185597171772,0.013290668003216306
Y1 Sn1 Pt1,0.9934070104360581,0.00015038130999275938,0.012263005748704493
Nd1 Cu2 Ge2,0.9933670252561568,9.87161872322682e-05,0.009935602006535295
Yb1 Ge1 Pt1,0.993323199748993,0.0002435060959927629,0.0156046818613121
Ho1 Cu2 Si2,0.9932949435710908,0.00014681564059510646,0.012116750413997412
Er1 Cu2 Si2,0.9932949435710908,0.00014681564059510646,0.012116750413997412
Ba1 Cu1 P1,0.9932915186882021,9.691924390576796e-05,0.00984475717860872
U1 Sb1 S1,0.9932904982566834,0.00021957101724567882,0.014817928912154991
Tm1 Ni1 C2,0.9932844096422196,0.00021408877499887736,0.014631772790707124
Tb1 In1 Au1,0.9932715541124344,0.00016414533035111092,0.012811921415272218
Zr1 Ni2 P2,0.9932670658826828,0.00011295524524640372,0.010628040517724974
U1 Cr5 P3,0.9932631862163545,0.0005271648406730363,0.022960070572039543
Lu1 Co3 B2,0.9932611268758774,6.36916466701688e-05,0.007980704647471224
In1 Re4 C14 I3 O14,0.9932417470216752,6.607204456969777e-05,0.008128471232015143
Ba5 P9,0.993219075202942,0.00017766676584080637,0.013329169735613931
Nd2 Co3 Ge5,0.9932151997089386,0.00011146471038378712,0.010557684896973727
Bi2 Ru3 C9 O9,0.9931860709190368,6.490181521656673e-05,0.008056166285310074
Eu3 B6 Rh8,0.9931773269176484,0.00012446264033438734,0.011156282549953071
Sm2 Cr2 C3,0.993171923160553,0.00017777256105399046,0.013333137704756163
Gd2 Cr2 C3,0.993171923160553,0.00017777256105399046,0.013333137704756163
Dy1 Cu2 Ge2,0.9931606090068816,0.00012708204290218955,0.011273067147062927
Er1 Ni7 B3,0.993158603310585,7.88160300393837e-05,0.008877839266363393
Ag5 Te1 P1 O4,0.9931578201055526,7.026715902688737e-05,0.008382550866346554
Cs3 Ta1 S4,0.9931502622365952,0.00019763426141071656,0.014058245317631805
Tb3 Cu4 Si4,0.9931187230348588,0.00013521507450889596,0.011628201688519852
La1 P1,0.993113613128662,0.00014987178106160582,0.012242213078590237
Ce1 P1,0.993113613128662,0.00014987178106160582,0.012242213078590237
Pr1 P1,0.9931114906072616,0.0001216722737040142,0.011030515568368244
Nd1 Tl1 Pd1,0.9930928754806518,0.00012075598298038984,0.01098890271957987
Ho1 Ni2 Ge2,0.9930754613876344,0.00013531039187188908,0.011632299509206644
Er1 Ni2 Ge2,0.9930754613876344,0.00013531039187188908,0.011632299509206644
Rb2 Co3 S4,0.9930706089735032,0.00010193565199080665,0.0100963187346085
Nd1 B2 Ir3,0.9930677682161332,0.00010582119974261951,0.010286943168046549
Ba7 Ga4 P9,0.9930567246675492,0.00017076432476145382,0.013067682455640474
Nd1 Co1 C2,0.9930515658855438,0.00014316875061920906,0.011965314480581322
Ho1 P2 Ru2,0.9930486196279524,9.015489985001264e-05,0.009494993409687687
Er1 P2 Ru2,0.9930486196279524,9.015489985001264e-05,0.009494993409687687
Fe3 Te2 C9 O9,0.993048449754715,6.437399728449258e-05,0.008023340780777828
Tb1 Si2 Au2,0.9930394500494004,0.00018064973660197672,0.013440600306607466
Np1 As1 Se1,0.9930200487375259,0.00025510592814472784,0.01597203581716269
Th1 As1 Se1,0.9930200487375259,0.00025510592814472784,0.01597203581716269
Fe2 Te2 W1 C10 O10,0.9930197024345396,6.090555262005063e-05,0.007804200959742813
Si2 Ni7 P5,0.9929961895942688,0.0001971472284322089,0.014040912663791087
H2 Ru6 C18 S1 O20,0.9929897969961168,5.8985397284323825e-05,0.007680195133219195
Ho1 B2 Rh2 C1,0.992977882027626,8.927645218499667e-05,0.009448621708217378
Er1 B2 Rh2 C1,0.992977882027626,8.927645218499667e-05,0.009448621708217378
Cs1 B10 H13 C1,0.9929769086837767,9.41870681572739e-05,0.009705002223455382
Bi1 Ru2 C6 O6,0.9929701089859008,6.946348438212627e-05,0.008334475651300823
Eu1 B4 Ru4,0.9929652684926986,9.234533940431032e-05,0.009609648245607658
Tm3 Cu4 Ge4,0.9929589080810548,0.0001037632922193892,0.010186426862221572
Fe4 Te2 Mo1 C14 S2 O14,0.9929585129022598,6.228752208431661e-05,0.007892244426290699
Gd1 Si2 Au2,0.9929539573192596,0.00020146590938310144,0.014193868725020018
Sm1 Si2 Au2,0.9929539573192596,0.00020146590938310144,0.014193868725020018
U1 Cu2 As2,0.9929463165998459,0.00015360871335481734,0.01239389823077539
Cs2 Co3 S4,0.9929418623447418,0.0001679215648652032,0.01295845534256314
Hg5 Br2 O4,0.9929417484998704,0.00013715667344226938,0.011711390756108744
Sc1 Co1 C2,0.9929370802640914,0.0001394618469696706,0.011809396554001842
Ba3 P4,0.9929286468029024,0.00017648502972298125,0.013284766829831122
Ce1 Al8 Cu4,0.9929102700948716,0.000132871177840475,0.011526976092647846
Ni5 P4,0.9928756779432296,0.000346324512218622,0.018609796135869463
Sr1 Zn2 Sb2,0.9928739851713181,0.0003043005435844528,0.017444212323416978
Nd5 P12 Ru19,0.9928452628850936,8.590299222435169e-05,0.00926838671098437
H2 Ru3 C8 S1 O8,0.9928439289331435,6.735170252123437e-05,0.008206808302941794
Lu1 B4 Ru4,0.9928362149000168,7.385093849007209e-05,0.008593656875281448
Sm1 Al8 Cu4,0.9928255075216292,0.00013938337940363216,0.011806073835260906
Gd1 Al8 Cu4,0.9928255075216292,0.00013938337940363216,0.011806073835260906
Eu1 P2 Os2,0.9928153157234192,0.000196512381813676,0.014018287406587013
Fe3 Te1 C9 S1 O9,0.9927930510044098,6.351896809650389e-05,0.007969878800615723
Tm3 Pb1 C1,0.9927855998277664,5.126304312244487e-05,0.007159821444871714
Eu1 Ag1 P1,0.992781069278717,0.0001521365687527037,0.01233436535670578
Tm1 Sb1 Pd1,0.9927636218070984,0.00014769006664167858,0.012152780202146279
Sm5 P12 Ru19,0.9927487027645112,8.244685267599818e-05,0.009080024927058195
Gd5 P12 Ru19,0.9927487027645112,8.244685267599818e-05,0.009080024927058195
H2 Ru6 C17 O17,0.9927268451452256,6.958764638634536e-05,0.008341921024940559
Ba1 P2 Rh2,0.9927260082960128,0.00019634137715968697,0.01401218673725436
Lu1 Sn1 Au1,0.9927228409051896,0.00011932265748814487,0.010923491085186315
Dy3 Cu4 Sn4,0.9927221238613128,0.00019500996114370388,0.013964596705372622
Co1 H1 Ru1 C6 O6,0.9927185517549516,6.044550437488672e-05,0.007774670692375769
Yb1 Sb1 Pd1,0.9927170485258102,0.00019460812652826408,0.013950201666222036
La1 P2 Ru2,0.9927152502536774,0.00014113223360790342,0.01187990882153156
